sal_code,pop
"6670110",440
"6670135",468
"6670193",519
"6670234",549
"6670267",575
"6670408",711
"6670416",721
"6670423",734
"6670014",203
"6670087",420
"6670295",596
"6670350",641
"6670450",778
"6670471",832
"6670112",443
"6670278",583
"6670346",639
"6670359",650
"6670055",382
"6670370",661
"6670404",708
"6670418",728
"6670400",700
"6670468",824
"6670027",307
"6670046",364
"6670111",441
"6670178",508
"6670191",517
"6670204",527
"6670207",529
"6670221",536
"6670233",547
"6670258",567
"6670299",600
"6670307",607
"6670335",633
"6670434",751
"6670132",467
"6670211",532
"6670142",472
"6670012",153
"6670222",537
"6670329",626
"6670047",364
"6670323",623
"6670484",892
"6670409",711
"6670172",498
"6670344",636
"6670274",581
"6670294",595
"6670019",253
"6670094",427
"6670077",411
"6670313",614
"6670482",871
"6670340",635
"6670075",409
"6670144",475
"6670226",539
"6670369",660
"6670175",504
"6670410",716
"6670060",389
"6670160",491
"6670036",334
"6670128",462
"6670161",491
"6670285",588
"6670065",396
"6670086",419
"6680249",964
"6680003",109
"6680005",175
"6680006",175
"6680009",224
"6680010",228
"6680012",288
"6680014",297
"6680016",324
"6680018",338
"6680024",363
"6680031",394
"6680033",402
"6680038",414
"6680041",429
"6680042",432
"6680043",433
"6680048",440
"6680056",466
"6680057",468
"6680066",480
"6680074",497
"6680078",503
"6680100",545
"6680102",546
"6680104",551
"6680115",564
"6680120",572
"6680129",584
"6680130",584
"6680154",622
"6680188",691
"6680189",692
"6680216",778
"6680218",782
"6680236",866
"6680237",884
"6680241",895
"6680242",895
"6680248",945
"6680251",1021
"6680254",1042
"6680255",1103
"6680256",1149
"6680257",1179
"6680258",1208
"6680259",1428
"6680260",1585
"6680261",1595
"6680263",1951
"6680264",2106
"6680265",2158
"6680266",2307
"6680004",160
"6680111",559
"6680134",587
"6680135",593
"6680198",702
"6680145",610
"6680205",741
"6680035",410
"6680065",478
"6680075",500
"6680123",575
"6680139",603
"6680019",345
"6680029",385
"6680034",403
"6680036",411
"6680044",434
"6680053",459
"6680067",480
"6680076",501
"6680080",508
"6680090",515
"6680095",535
"6680096",539
"6680101",546
"6680103",549
"6680112",562
"6680113",563
"6680116",564
"6680122",574
"6680125",576
"6680126",577
"6680127",578
"6680132",586
"6680136",596
"6680138",602
"6680140",604
"6680141",605
"6680146",611
"6680155",623
"6680156",626
"6680163",647
"6680164",647
"6680165",652
"6680167",653
"6680185",686
"6680196",700
"6680197",701
"6680203",730
"6680228",815
"6680023",357
"6680027",375
"6680028",380
"6680046",436
"6680060",473
"6680062",474
"6680071",490
"6680086",511
"6680110",556
"6680152",620
"6680069",484
"6680081",508
"6680085",510
"6680089",514
"6680097",540
"6680105",550
"6680107",551
"6680109",553
"6680147",612
"6680150",617
"6680153",620
"6680159",631
"6680162",642
"6680169",658
"6680176",672
"6680224",798
"6680025",363
"6680045",435
"6680055",465
"6680059",472
"6680073",494
"6680091",516
"6680119",569
"6680128",579
"6680160",633
"6680161",638
"6680174",665
"6680058",468
"6680114",563
"6680182",684
"6680190",692
"6680194",698
"6680209",757
"6680211",767
"6680222",792
"6680234",862
"6680239",890
"6680246",930
"6680030",392
"6680061",474
"6680077",502
"6680007",194
"6680011",232
"6680013",293
"6680032",394
"6680049",443
"6680050",448
"6680051",450
"6680052",455
"6680063",474
"6680108",552
"6680131",584
"6680204",730
"6680243",898
"6680026",367
"6680093",531
"6680106",551
"6680124",575
"6680151",619
"6680175",667
"6680181",683
"6680183",684
"6680184",685
"6680187",691
"6680191",693
"6680202",720
"6680214",773
"6680220",788
"6680221",788
"6680225",805
"6680232",846
"6680238",886
"6680247",943
"6680252",1023
"6680021",351
"6680039",420
"6680040",422
"6680072",493
"6680082",508
"6680083",509
"6680142",606
"6680143",606
"6680158",630
"6680166",652
"6680177",674
"6680047",437
"6680064",475
"6680084",510
"6680087",512
"6680098",543
"6680099",544
"6680133",587
"6680137",597
"6680149",613
"6680157",626
"6680168",656
"6680170",660
"6680171",663
"6680173",665
"6680179",676
"6680186",689
"6680193",696
"6680195",698
"6680201",712
"6680206",744
"6680208",755
"6680210",766
"6680215",774
"6680231",842
"6680240",894
"6680250",995
"6680262",1781
"6680015",323
"6680017",334
"6680054",465
"6680070",489
"6680088",512
"6680008",211
"6680079",505
"6680092",528
"6680117",564
"6680118",565
"6680121",573
"6680144",606
"6680148",613
"6680172",664
"6680180",680
"6680192",694
"6680199",707
"6680207",753
"6680212",771
"6680213",771
"6680219",784
"6680223",795
"6680226",811
"6680227",811
"6680230",839
"6680235",862
"6680244",901
"6680020",349
"6680022",356
"6680094",534
"6680253",1031
"6680037",411
"6680068",484
"6680178",674
"6680200",708
"6680217",781
"6680229",817
"6680233",849
"6680245",902
"6680001",27
"6680002",88
"6690020",316
"6690024",339
"6690036",387
"6690063",433
"6690097",476
"6690111",501
"6690017",303
"6690030",368
"6690015",303
"6690052",409
"6690006",169
"6690010",198
"6690011",214
"6690012",229
"6690013",232
"6690022",327
"6690023",337
"6690061",428
"6690069",445
"6690070",446
"6690098",477
"6690107",496
"6690164",583
"6690182",599
"6690189",612
"6690196",623
"6690204",642
"6690216",689
"6690225",722
"6690243",767
"6690249",791
"6690255",874
"6690262",1157
"6690264",1267
"6690265",1443
"6690268",2704
"6690057",419
"6690079",457
"6690032",382
"6690080",457
"6690118",510
"6690128",528
"6690144",551
"6690152",568
"6690172",588
"6690192",618
"6690208",656
"6690212",672
"6690220",700
"6690226",727
"6690232",742
"6690247",785
"6690266",1649
"6690113",504
"6690228",728
"6690005",168
"6690019",313
"6690090",470
"6690129",528
"6690198",627
"6690075",452
"6690136",537
"6690163",582
"6690168",587
"6690186",610
"6690224",721
"6690227",727
"6690048",406
"6690064",434
"6690100",480
"6690099",478
"6690016",303
"6690165",585
"6690004",146
"6690245",776
"6690008",188
"6690106",492
"6690146",555
"6690042",395
"6690055",414
"6690056",416
"6690073",449
"6690127",525
"6690178",595
"6690025",343
"6690043",396
"6690095",473
"6690115",504
"6690140",545
"6690180",597
"6690221",707
"6690242",764
"6690065",435
"6690126",523
"6690132",533
"6690003",121
"6690250",805
"6690035",386
"6690038",388
"6690039",391
"6690046",405
"6690053",410
"6690072",449
"6690078",456
"6690083",459
"6690092",471
"6690109",498
"6690125",521
"6690131",532
"6690142",547
"6690147",556
"6690156",573
"6690166",586
"6690171",588
"6690176",591
"6690181",598
"6690200",632
"6690086",466
"6690094",473
"6690103",488
"6690105",490
"6690183",605
"6690193",619
"6690197",627
"6690209",660
"6690217",692
"6690230",732
"6690263",1216
"6690066",435
"6690018",312
"6690235",753
"6690082",458
"6690088",467
"6690089",469
"6690120",511
"6690187",610
"6690211",670
"6690233",744
"6690244",771
"6690248",786
"6690044",402
"6690238",756
"6690241",762
"6690251",815
"6690028",360
"6690194",619
"6690027",357
"6690033",384
"6690040",394
"6690041",394
"6690047",406
"6690050",409
"6690051",409
"6690054",413
"6690058",420
"6690077",454
"6690081",457
"6690085",465
"6690087",466
"6690101",482
"6690102",484
"6690108",497
"6690110",500
"6690112",502
"6690117",505
"6690119",510
"6690123",521
"6690137",542
"6690141",545
"6690143",549
"6690148",557
"6690151",567
"6690153",569
"6690154",569
"6690157",575
"6690161",578
"6690162",579
"6690169",587
"6690173",590
"6690179",597
"6690191",616
"6690199",629
"6690201",632
"6690202",632
"6690207",649
"6690219",694
"6690229",729
"6690236",754
"6690240",761
"6690246",777
"6690252",820
"6690257",887
"6690261",991
"6690045",405
"6690068",442
"6690071",448
"6690138",542
"6690155",572
"6690174",590
"6690188",610
"6690205",645
"6690223",713
"6690002",105
"6690001",39
"6690034",385
"6690060",427
"6690062",433
"6690130",529
"6690049",406
"6690074",450
"6690084",463
"6690093",471
"6690114",504
"6690116",504
"6690121",513
"6690133",535
"6690158",575
"6690160",576
"6690167",586
"6690177",595
"6690184",607
"6690185",608
"6690206",647
"6690214",679
"6690254",842
"6690026",349
"6690124",521
"6690237",756
"6690007",181
"6690009",196
"6690014",255
"6690021",326
"6690256",878
"6690267",1728
"6690031",378
"6690037",387
"6690059",424
"6690076",454
"6690091",469
"6690096",474
"6690122",513
"6690135",536
"6690159",575
"6690170",587
"6690175",591
"6690195",619
"6690203",633
"6690210",666
"6690213",677
"6690234",750
"6690029",359
"6690067",437
"6690104",488
"6690134",535
"6690150",567
"6690215",680
"6690218",693
"6690239",761
"6690253",836
"6690259",949
"6690260",949
"6690139",544
"6690145",552
"6690149",565
"6690190",615
"6690222",707
"6690231",738
"6690258",899
"6700001",14
"6700026",433
"6700031",443
"6700043",496
"6700087",705
"6700096",771
"6700101",884
"6700105",945
"6700003",163
"6700004",175
"6700006",185
"6700007",191
"6700009",233
"6700010",249
"6700011",266
"6700012",277
"6700015",361
"6700016",361
"6700021",409
"6700047",506
"6700048",512
"6700057",558
"6700063",587
"6700098",801
"6700099",823
"6700104",927
"6700110",1067
"6700111",1099
"6700113",1308
"6700114",1634
"6700084",697
"6700022",412
"6700038",477
"6700064",590
"6700071",633
"6700072",635
"6700085",702
"6700088",708
"6700100",839
"6700102",888
"6700103",921
"6700106",945
"6700107",946
"6700108",999
"6700109",1046
"6700112",1290
"6700002",22
"6700008",218
"6700013",347
"6700019",366
"6700027",437
"6700028",439
"6700030",443
"6700040",489
"6700051",546
"6700052",547
"6700058",560
"6700065",602
"6700069",625
"6700075",662
"6700089",713
"6700090",715
"6700092",722
"6700017",361
"6700018",364
"6700024",430
"6700025",430
"6700032",444
"6700033",446
"6700034",447
"6700035",449
"6700036",450
"6700037",453
"6700039",478
"6700044",502
"6700045",502
"6700046",506
"6700049",523
"6700050",528
"6700053",548
"6700054",553
"6700055",553
"6700056",556
"6700059",567
"6700060",568
"6700061",580
"6700062",586
"6700066",602
"6700067",619
"6700068",619
"6700070",632
"6700073",639
"6700074",652
"6700076",669
"6700077",672
"6700078",672
"6700079",679
"6700080",684
"6700081",689
"6700082",689
"6700083",696
"6700086",703
"6700091",717
"6700093",726
"6700094",731
"6700095",754
"6700097",789
"6700005",178
"6700014",348
"6700020",386
"6700023",421
"6700029",441
"6700041",490
"6700042",495
"6710023",566
"6710027",581
"6710053",724
"6710062",769
"6710082",887
"6710004",235
"6710005",273
"6710007",352
"6710029",598
"6710030",603
"6710033",617
"6710068",798
"6710085",997
"6710088",1433
"6710089",1847
"6710001",78
"6710032",616
"6710072",823
"6710078",852
"6710008",354
"6710012",403
"6710017",507
"6710021",546
"6710022",565
"6710006",335
"6710011",399
"6710015",472
"6710018",525
"6710048",702
"6710052",724
"6710016",475
"6710020",537
"6710028",592
"6710031",612
"6710036",635
"6710037",644
"6710044",690
"6710047",698
"6710049",706
"6710058",738
"6710059",739
"6710069",809
"6710070",818
"6710083",917
"6710035",632
"6710042",681
"6710051",720
"6710067",797
"6710071",822
"6710077",851
"6710080",868
"6710087",1139
"6710024",566
"6710026",579
"6710038",669
"6710040",678
"6710055",729
"6710060",749
"6710086",1037
"6710009",356
"6710010",391
"6710013",448
"6710034",627
"6710041",680
"6710043",690
"6710050",711
"6710057",735
"6710073",828
"6710084",922
"6710046",694
"6710054",728
"6710056",734
"6710063",779
"6710066",796
"6710074",829
"6710075",840
"6710076",845
"6710079",854
"6710081",876
"6710002",199
"6710003",226
"6710014",449
"6710019",528
"6710025",571
"6710039",676
"6710045",692
"6710061",751
"6710064",793
"6710065",794
"6720049",393
"6720082",468
"6720105",503
"6720144",544
"6720221",641
"6720003",32
"6720006",201
"6720011",270
"6720012",269
"6720014",285
"6720025",329
"6720041",375
"6720043",384
"6720125",528
"6720138",535
"6720191",604
"6720205",623
"6720304",819
"6720058",416
"6720068",442
"6720071",448
"6720090",485
"6720124",526
"6720086",470
"6720097",495
"6720128",530
"6720092",488
"6720110",511
"6720117",520
"6720122",526
"6720156",561
"6720186",598
"6720194",606
"6720211",629
"6720214",633
"6720244",675
"6720269",722
"6720271",728
"6720148",551
"6720161",569
"6720201",620
"6720267",718
"6720277",743
"6720057",415
"6720067",441
"6720093",491
"6720096",495
"6720099",495
"6720173",585
"6720251",686
"6720098",495
"6720100",495
"6720111",512
"6720159",567
"6720087",475
"6720095",494
"6720108",508
"6720123",526
"6720126",529
"6720127",530
"6720146",546
"6720158",565
"6720165",575
"6720175",586
"6720176",586
"6720181",594
"6720207",624
"6720236",660
"6720258",700
"6720278",746
"6720120",524
"6720189",603
"6720227",650
"6720246",680
"6720253",688
"6720285",766
"6720299",803
"6720136",535
"6720155",561
"6720275",740
"6720019",316
"6720050",394
"6720065",435
"6720114",518
"6720139",536
"6720228",650
"6720262",705
"6720047",388
"6720054",411
"6720078",461
"6720107",507
"6720187",599
"6720264",711
"6720295",801
"6720301",807
"6720022",321
"6720027",336
"6720029",341
"6720051",404
"6720072",449
"6720080",465
"6720094",492
"6720112",513
"6720282",763
"6720294",799
"6720143",542
"6720073",451
"6720203",622
"6720216",637
"6720106",506
"6720133",533
"6720137",535
"6720168",575
"6720238",661
"6720280",747
"6720281",754
"6720109",510
"6720140",537
"6720149",550
"6720150",552
"6720180",594
"6720202",620
"6720209",628
"6720241",667
"6720289",782
"6720013",286
"6720002",31
"6720074",458
"6720121",524
"6720130",532
"6720147",549
"6720154",559
"6720185",598
"6720225",649
"6720260",703
"6720263",706
"6720237",661
"6720118",521
"6720188",600
"6720199",616
"6720208",626
"6720222",646
"6720265",712
"6720007",220
"6720009",254
"6720020",316
"6720023",323
"6720026",336
"6720036",364
"6720044",385
"6720066",439
"6720075",459
"6720081",468
"6720103",502
"6720119",522
"6720163",573
"6720164",573
"6720193",606
"6720195",606
"6720224",648
"6720230",653
"6720231",653
"6720233",658
"6720234",658
"6720240",666
"6720242",669
"6720243",670
"6720247",684
"6720248",684
"6720249",685
"6720254",688
"6720272",733
"6720284",765
"6720292",792
"6720315",1033
"6720274",739
"6720291",791
"6720083",469
"6720141",538
"6720160",568
"6720192",606
"6720198",615
"6720212",630
"6720239",663
"6720033",358
"6720062",424
"6720070",444
"6720101",498
"6720134",534
"6720001",30
"6720018",307
"6720028",338
"6720030",341
"6720035",361
"6720037",365
"6720053",406
"6720055",411
"6720076",459
"6720171",581
"6720172",583
