Name ,Sex,Age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
KZN - iLembe District Municipality (DC29),Female,10-14,37151.266962,36919.300686,36583.950216,36235.310500,35867.971357,35150.074096,34284.354082,33515.285551,32763.567146,32055.678636,31320.814088,30831.466188,30689.651564,30939.509596,31581.825214,32625.144147,33950.475913,35044.033881,35983.194758,36721.808014
KZN - iLembe District Municipality (DC29),Female,15-19,33951.460747,34442.387117,35065.508464,35684.205953,35894.692171,35648.494832,35377.689975,35099.149187,34949.836484,34842.863203,34042.727794,33095.493559,32381.914288,31794.458915,31323.590968,30449.533679,29814.753968,29673.253560,30066.256248,30888.382909
KZN - iLembe District Municipality (DC29),Female,20-24,26403.526995,27214.734728,27992.616125,28687.470091,29477.658977,30433.112660,31322.544918,32094.054539,32621.134645,32686.597535,32814.627192,32815.892009,32639.168449,32359.922255,32049.647601,31564.476106,30830.663594,30129.277361,29333.155245,28524.801678
KZN - iLembe District Municipality (DC29),Female,25-29,22859.900505,22814.475263,22642.207417,22576.183137,22809.985092,23621.010704,24553.870677,25558.665963,26403.635678,27272.008956,28270.177598,29188.739975,29977.280439,30483.387747,30493.384716,30789.969482,30930.507818,30811.958181,30418.167556,29760.798151
KZN - iLembe District Municipality (DC29),Female,30-34,19464.236293,19829.737447,20261.414248,20604.648010,20802.738887,20966.708546,20910.226045,20962.783891,21190.562023,21729.628466,22567.253954,23512.791141,24515.674128,25485.683959,26473.522626,27392.462282,28277.404407,29117.541273,29737.656492,29772.040615
KZN - iLembe District Municipality (DC29),Female,35-39,18645.598256,18365.522360,18010.926958,17668.461076,17446.311423,17505.412393,17832.623206,18320.143010,18761.556326,19150.833240,19551.297419,19768.214356,19999.139060,20359.247686,21008.702111,21917.935219,22936.455971,23972.494608,24942.788592,25877.523922
KZN - iLembe District Municipality (DC29),Female,40-44,15890.247639,16264.632327,16558.848309,16732.027986,16732.200159,16592.984567,16312.947592,16055.952568,15868.578074,15847.550526,16071.168561,16580.504275,17207.414372,17808.083620,18359.399516,18817.409191,19099.066821,19396.562443,19836.898262,20512.469275
KZN - iLembe District Municipality (DC29),Female,45-49,13181.315851,13369.334419,13574.980983,13776.773344,13965.090698,14290.094875,14587.815330,14872.886377,15117.444346,15261.902574,15274.013689,15173.147004,15063.520678,15007.626962,15109.090109,15374.486447,15906.029438,16546.327768,17175.824700,17719.693572
KZN - iLembe District Municipality (DC29),Female,50-54,12688.816360,12493.711377,12258.196168,12038.898874,11924.689361,11910.973311,12043.477312,12228.908263,12470.469405,12740.171902,13152.756687,13553.556032,13930.074428,14246.296307,14460.489751,14518.496141,14461.713213,14376.224789,14342.914119,14411.505770
KZN - iLembe District Municipality (DC29),Female,55-59,10241.753515,10734.585130,11184.570409,11502.786513,11640.374468,11608.514291,11391.715715,11158.093341,10995.788786,10958.007649,11017.705647,11222.373264,11469.320774,11753.398453,12058.381162,12456.991852,12850.964632,13228.287063,13558.732125,13717.593489
KZN - iLembe District Municipality (DC29),Female,60-64,8241.143912,8297.084194,8422.008689,8630.531465,8945.375630,9332.684049,9766.981869,10154.055461,10464.602183,10630.223235,10667.360877,10539.122869,10390.234676,10280.441416,10275.568980,10328.063917,10514.819542,10743.351500,11013.577525,11198.031941
KZN - iLembe District Municipality (DC29),Female,65-69,6865.577965,6970.872841,7103.109109,7210.602548,7274.283858,7300.194744,7356.087442,7468.655864,7697.021908,8027.493567,8428.374888,8873.913763,9277.699777,9578.095560,9742.770159,9777.829484,9641.828438,9496.536760,9393.667223,9252.889686
KZN - iLembe District Municipality (DC29),Female,70-74,5947.530668,5800.868941,5694.094744,5666.896138,5710.427718,5790.815097,5907.917589,6002.543998,6108.631175,6190.595746,6248.395853,6321.628437,6472.462533,6711.651461,7038.341650,7496.639456,7985.722490,8368.082149,8585.769392,8510.458653
KZN - iLembe District Municipality (DC29),Female,75-79,4053.640564,4279.143773,4436.280402,4518.292563,4501.525294,4434.894133,4392.611330,4364.182387,4416.883401,4517.339520,4723.657048,4915.139510,5051.414771,5111.215558,5091.815364,4990.067727,5011.584843,5213.748017,5429.772715,5815.281606
KZN - iLembe District Municipality (DC29),Female,80+,2558.672641,2780.542455,2993.094824,3210.301569,3432.513690,3700.691267,3966.826318,4199.395976,4468.828504,4749.765490,4961.066688,5165.444985,5366.069041,5569.577637,5779.193683,5981.204861,6191.613506,6404.898789,6621.097284,6835.731696
KZN - Harry Gwala District Municipality (DC43),Male,0-4,28971.701624,28375.641430,28184.906620,28345.907605,28736.078387,29666.487134,30803.368379,31705.230241,32419.927845,32898.148322,33313.644456,33383.694521,33190.568062,32739.663980,32145.750082,31888.602136,31711.774528,31543.841476,31434.703267,31441.537348
KZN - Harry Gwala District Municipality (DC43),Male,5-9,33683.022044,32386.550178,31212.227440,30055.523092,28989.033327,28060.846069,27454.395478,27263.837564,27452.791621,27879.667672,28688.800277,29761.038870,30694.279707,31522.911243,32043.547298,32279.589141,32321.229535,32221.680933,31945.758415,31553.857605
KZN - Harry Gwala District Municipality (DC43),Male,10-14,36210.208370,35831.471837,35182.319672,34445.333330,33700.642709,32543.607533,31298.816052,30156.725596,29043.300521,28079.872940,27142.300083,26612.637189,26441.023932,26607.262866,27110.793266,27899.322886,29050.013005,30051.989286,30871.476318,31442.446118
KZN - Harry Gwala District Municipality (DC43),Male,15-19,29592.657967,30599.733109,31795.471288,32944.676055,33546.382949,32907.343377,32208.175057,31647.121478,31365.301581,31191.270387,29608.686373,27975.082897,26834.589692,26146.485477,25788.631601,24633.194648,23786.278604,23596.323724,24087.701021,25045.911128
KZN - Harry Gwala District Municipality (DC43),Male,20-24,17410.962465,18732.050996,19885.231251,20799.132250,21847.817108,23343.375045,24597.279674,25524.549105,25983.116668,25926.582162,26112.204001,25954.528049,25355.444876,24460.610255,23516.725613,23061.049180,22291.051820,21390.384251,20300.158954,19269.969643
KZN - Harry Gwala District Municipality (DC43),Male,25-29,12332.634442,12339.007018,12358.331343,12544.702183,12965.524386,13813.468166,14776.859835,15731.218453,16626.638002,17564.664212,18883.326257,19972.627512,20806.606994,21228.933892,21042.163496,21378.182323,21422.775247,21124.609139,20499.396658,19569.282069
KZN - Harry Gwala District Municipality (DC43),Male,30-34,9803.125373,10079.374122,10359.539375,10584.002560,10615.949628,10620.355520,10610.378016,10666.038301,10890.139647,11355.745015,12078.741869,12987.541329,14001.879502,15015.018481,16034.689267,17126.538309,18118.617491,19046.456326,19709.890122,19803.204870
KZN - Harry Gwala District Municipality (DC43),Male,35-39,8874.610482,8629.172172,8393.240225,8217.765127,8184.142909,8331.437390,8551.319650,8764.742763,8930.602433,8995.718946,9117.652039,9235.054300,9396.962405,9700.863448,10254.551936,11051.369753,12031.964755,13085.576834,14106.769747,15136.758823
KZN - Harry Gwala District Municipality (DC43),Male,40-44,7874.483519,7869.176329,7821.328598,7718.806859,7555.297399,7368.743189,7134.600216,6932.506543,6802.899719,6813.801735,6997.549976,7250.158892,7524.685116,7790.774290,7977.483918,8144.401287,8314.053750,8549.225112,8940.619421,9540.477732
KZN - Harry Gwala District Municipality (DC43),Male,45-49,6545.028666,6547.887144,6547.716186,6523.324049,6470.988679,6452.641416,6435.385526,6385.071236,6294.863462,6175.061776,6110.201146,6005.510983,5917.261817,5878.343810,5952.815756,6173.430978,6445.474994,6716.822753,6975.247860,7141.110910
KZN - Harry Gwala District Municipality (DC43),Male,50-54,5816.356476,5746.100467,5636.625365,5524.190562,5423.367454,5372.679242,5352.075443,5339.470373,5323.502401,5302.638495,5339.415239,5386.355897,5416.894863,5416.326625,5383.046661,5354.352826,5294.330235,5245.752429,5243.437531,5308.656499
KZN - Harry Gwala District Municipality (DC43),Male,55-59,4542.802039,4614.916810,4703.237325,4765.945233,4783.242469,4776.344234,4707.040392,4620.128752,4549.294149,4502.064518,4491.192279,4507.163715,4537.910780,4573.182661,4609.086426,4639.173742,4684.832460,4727.028759,4755.895546,4728.929458
KZN - Harry Gwala District Municipality (DC43),Male,60-64,3939.789185,3830.121090,3720.223647,3633.496979,3593.589821,3620.266894,3686.482586,3759.554126,3812.072639,3836.120633,3869.481498,3856.629717,3825.246013,3795.990289,3780.337330,3770.961418,3779.105573,3792.550073,3808.753433,3778.479724
KZN - Harry Gwala District Municipality (DC43),Male,65-69,3241.166088,3236.395762,3237.995850,3210.395403,3136.945969,3060.987571,2968.022730,2883.937605,2832.806335,2823.382751,2862.349016,2932.808126,3007.555943,3062.968029,3095.267128,3101.034649,3069.671471,3028.874104,2993.754384,2915.154302
KZN - Harry Gwala District Municipality (DC43),Male,70-74,2428.838437,2410.422983,2377.400042,2356.831613,2344.908372,2365.592808,2392.703973,2416.641072,2414.426509,2374.961211,2336.949662,2276.175019,2222.984665,2194.547749,2197.183892,2223.836255,2259.095876,2281.783965,2279.189908,2204.220821
KZN - Harry Gwala District Municipality (DC43),Male,75-79,1378.342789,1419.673606,1456.349444,1481.452365,1502.331144,1504.532642,1511.197595,1522.179001,1562.016871,1625.266611,1732.347126,1828.447623,1896.131718,1910.869326,1861.886893,1780.119746,1716.002436,1675.406137,1601.675666,1538.104048
KZN - Harry Gwala District Municipality (DC43),Male,80+,787.772895,820.137015,850.155094,888.190335,938.190038,1015.703081,1092.849468,1170.371018,1252.626459,1338.898918,1467.195515,1590.196716,1705.734093,1828.568848,1960.704855,2082.545915,2204.675107,2326.232722,2445.951738,2558.876283
KZN - Harry Gwala District Municipality (DC43),Female,0-4,27423.935123,26881.419181,26825.180109,27182.256207,27783.326810,28903.655332,30162.491700,31119.961595,31799.750454,32204.898001,32571.493949,32626.957152,32442.013942,32010.575668,31442.625884,31176.551473,31009.433516,30880.126927,30827.792511,30869.192303
KZN - Harry Gwala District Municipality (DC43),Female,5-9,32266.774206,31080.682086,29906.021856,28711.254537,27637.873583,26807.273668,26332.783000,26292.121173,26642.828410,27222.000197,28175.841040,29337.458746,30312.131641,31156.710119,31665.203076,31895.491109,31943.028730,31842.382530,31557.238696,31160.821370
KZN - Harry Gwala District Municipality (DC43),Female,10-14,34183.811027,33890.406256,33463.405284,32982.580348,32426.507962,31389.273430,30182.283083,29034.437783,27971.371723,27112.461371,26296.474828,25861.611777,25825.659147,26156.028769,26823.676131,27792.228824,29040.782703,30100.005298,30967.627480,31535.932551
KZN - Harry Gwala District Municipality (DC43),Female,15-19,29109.634999,29722.542061,30493.873748,31289.199670,31716.419604,31459.879695,31132.825726,30817.871360,30625.189280,30424.546678,29218.916954,27834.710482,26744.626239,25964.825842,25485.311374,24610.021234,24038.237741,24027.338084,24570.910374,25516.186299
KZN - Harry Gwala District Municipality (DC43),Female,20-24,19114.568599,20124.891837,20998.939324,21680.060133,22414.985470,23680.859371,24843.915271,25773.797777,26340.472569,26446.858238,26761.234392,26834.326525,26570.232166,26036.279642,25380.080374,24898.219353,24092.483631,23205.190424,22231.556522,21354.052867
KZN - Harry Gwala District Municipality (DC43),Female,25-29,15250.093633,15075.115415,14897.802767,14882.806592,15110.740562,15857.692825,16732.716721,17707.024580,18608.389318,19535.962793,20674.800019,21725.810597,22621.052242,23204.038525,23277.873498,23714.145417,23933.818723,23849.435445,23442.970599,22717.235021
KZN - Harry Gwala District Municipality (DC43),Female,30-34,13817.470783,13746.355455,13693.613733,13603.235080,13467.586976,13393.623109,13238.037020,13219.005710,13382.267830,13814.512423,14553.212486,15435.641586,16418.911200,17417.536980,18442.649638,19499.797180,20552.040440,21562.004382,22351.663098,22607.863335
KZN - Harry Gwala District Municipality (DC43),Female,35-39,13486.550906,13200.299024,12863.518587,12488.304861,12126.443641,11907.054083,11818.751339,11825.371420,11834.809736,11866.333536,11981.317799,12029.995708,12150.343571,12425.829705,12965.215401,13769.665374,14723.360442,15762.359420,16813.325979,17888.222261
KZN - Harry Gwala District Municipality (DC43),Female,40-44,11891.058933,11942.302765,11945.751437,11875.019409,11695.553465,11492.780798,11215.267629,10944.379226,10672.459459,10451.070375,10415.708634,10512.935430,10655.075301,10791.479094,10940.119367,11141.142038,11273.067736,11458.645391,11792.649227,12357.056177
KZN - Harry Gwala District Municipality (DC43),Female,45-49,10682.435080,10654.171033,10536.114026,10391.027568,10259.043533,10301.153272,10327.624700,10352.306805,10356.292707,10297.196220,10201.641291,10062.994013,9926.027156,9792.872811,9706.377998,9714.653345,9849.238172,10034.598632,10232.497244,10418.606241
KZN - Harry Gwala District Municipality (DC43),Female,50-54,9130.140284,9228.053704,9351.951194,9412.467806,9399.021606,9369.805392,9326.084296,9242.021663,9188.728276,9178.744518,9278.267507,9373.212695,9464.113377,9531.520024,9548.512865,9480.754145,9381.128571,9286.633491,9209.359587,9152.174116
KZN - Harry Gwala District Municipality (DC43),Female,55-59,7633.138060,7767.818985,7849.627201,7912.335912,7972.164345,8075.056639,8166.724710,8292.933463,8400.003491,8465.108699,8497.391679,8522.131214,8496.990622,8480.970831,8499.818973,8596.135350,8685.109567,8765.905283,8830.168387,8809.707128
KZN - Harry Gwala District Municipality (DC43),Female,60-64,6133.780797,6184.053969,6310.092307,6451.494943,6591.386552,6746.776220,6866.361889,6943.188024,7043.458763,7162.618128,7295.554489,7422.867122,7583.735273,7712.707360,7794.956050,7816.739747,7831.790032,7803.682076,7788.025621,7726.925054
KZN - Harry Gwala District Municipality (DC43),Female,65-69,5786.562008,5652.504975,5519.510036,5414.642424,5342.562930,5322.502503,5382.458202,5491.990867,5642.609075,5808.785819,5980.178531,6116.117700,6219.527297,6323.863883,6437.784778,6553.534637,6666.348667,6804.772609,6909.194520,6881.612891
KZN - Harry Gwala District Municipality (DC43),Female,70-74,4922.046012,4929.896063,4925.299033,4890.406525,4813.555159,4704.760485,4597.835392,4504.945600,4480.714092,4493.399216,4554.243259,4656.883186,4784.745230,4910.841886,5037.188022,5139.953785,5221.690917,5293.415744,5378.613286,5396.192364
KZN - Harry Gwala District Municipality (DC43),Female,75-79,3442.285812,3440.971872,3450.929724,3502.554421,3601.964583,3707.351530,3793.894372,3812.439279,3803.623353,3732.989553,3658.103888,3613.272909,3603.286138,3626.330378,3678.935622,3730.119045,3823.884765,3941.744439,3919.199241,3896.878233
KZN - Harry Gwala District Municipality (DC43),Female,80+,2317.708687,2475.455944,2621.660497,2769.115001,2918.235356,3078.537736,3239.401408,3375.058488,3542.070048,3719.091777,3897.821130,4070.564798,4239.873067,4411.058176,4586.754730,4630.875287,4684.151320,4741.730485,4803.245336,4865.175441
KZN - eThekwini Metropolitan Municipality,Male,0-4,140881.815629,142202.401595,145241.910025,149810.695207,155476.733296,161294.114630,167205.811172,171172.828087,173794.032717,175150.909876,173798.475408,171801.436351,169671.681468,167238.979419,164579.756062,162862.064488,162600.312836,163225.535217,164715.416328,167014.490539
KZN - eThekwini Metropolitan Municipality,Male,5-9,144394.448712,142880.990397,142080.581623,141514.105015,141445.037671,141956.056429,143401.015909,146379.749871,150714.554208,155829.624099,161896.361295,167781.111315,171323.458420,173478.927866,174383.013658,174085.475059,172525.600330,170245.730543,167395.101849,164669.318603
