Dis_code,Age,Sex,District,Local,Loc_Code,Province_Code,Dis_Cod,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
DC20,5-9,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3199.80059563714,3126.06163618354,3095.73270623296,3079.00104874941,3051.8912538899,3021.09164049329,2990.04277451236,2966.62388163479,2959.87653811288,2983.81853302383,3072.33831030938,3197.56119661295,3315.98910485493,3424.07245101447,3486.38478086302,3498.52031188392,3470.40429806597,3409.0238214152,3322.0411174491,3235.2885546364,3186.89770944059,3165.19790983786,3161.61585786267,3168.50932360594,3170.08914861893,3141.02189297162,3091.83112949645,3028.33990358037,2961.53359082699,2907.20227308442
DC20,10-14,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3792.32162398452,3684.80264953692,3561.58490117528,3450.09070674601,3370.23633882926,3296.46597129065,3242.36517613724,3223.88954345238,3206.87919249214,3175.78692342244,3123.52609646215,3081.41837214664,3060.83512916746,3077.11945802673,3139.92170272326,3245.95645550595,3392.18023732399,3523.88601089965,3628.42137844233,3684.80764791397,3675.60576913609,3634.68354475856,3574.68965769307,3507.73361412274,3451.4679549491,3411.34843950402,3401.03830866025,3404.72322110656,3412.0337299924,3415.02210276974
DC20,15-19,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3681.56311110832,3655.88530283046,3638.49081832876,3613.36920422602,3534.53718203105,3400.5914677596,3256.77143492926,3118.84800347194,3015.99962531418,2950.27390784344,2851.24140154274,2768.21248124099,2724.22712699638,2690.59821483153,2653.86023989306,2572.20913481888,2496.90493186493,2454.79614660686,2458.83531019557,2503.92903339823,2560.84119422998,2644.62131371394,2719.46708602238,2778.49158902995,2805.75599231153,2760.69542464124,2691.73151029399,2622.42481212497,2563.05110819639,2516.27661892907
DC20,20-24,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,2573.6765726351,2642.39654263114,2704.36831905856,2742.6620300019,2780.34330314388,2819.84442325937,2831.99064396082,2827.70230435843,2796.75980893721,2717.62496636879,2650.62378720622,2564.45571842678,2462.1785371744,2366.33169429359,2291.66354204922,2242.9956422557,2195.35693793011,2158.5809832725,2106.65225443297,2040.93203432424,1999.50676835053,1959.03781034123,1931.88146063852,1927.73069867109,1951.2409841484,2027.86793011493,2112.89844216917,2170.06223474089,2196.58519344013,2193.60134607982
DC20,25-29,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1984.16206440932,1964.65741007827,1948.75614046123,1948.85642509201,1979.1169351095,2045.50693221945,2128.47100543868,2206.45124447383,2266.09939356598,2321.00344012192,2382.33099422521,2422.23853747334,2449.16005458394,2450.66540019203,2403.67931289707,2374.84770813349,2328.38573779792,2266.3144728718,2198.45901595259,2130.24896058184,2090.2425928353,2054.06093133207,2031.75469833551,2004.99935398019,1969.34711013024,1954.94535706357,1943.97197753151,1948.66247116809,1975.66638819224,2021.15073227248
DC20,30-34,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1790.87123018358,1816.55558269398,1834.37561460955,1848.75630255898,1844.50807124739,1839.20495791961,1835.57692455446,1839.48895252392,1861.19200773367,1913.79073128186,1981.57885670592,2069.49290434136,2161.51839287919,2242.08382900737,2319.998534162,2390.79102145591,2444.51582496525,2491.9857211337,2515.72866325914,2484.36168706068,2448.0653961658,2398.45907719539,2339.02432649575,2286.7753383943,2246.9893744683,2214.80025408567,2189.54853622282,2182.92475707531,2176.05731377191,2163.57064366009
DC20,35-39,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1635.22741549321,1621.50599655195,1611.49539767771,1603.27555496079,1605.40289835008,1621.81647951885,1636.77597323409,1646.1946099034,1652.89840751126,1648.91803215575,1635.80650728739,1625.00758368466,1622.53529908256,1637.14090986577,1679.56130231415,1734.43261339479,1805.05677788278,1877.93431155478,1938.3486552908,1990.88821333717,2027.12518891863,2050.36933383898,2068.53646711264,2072.14002544473,2040.60269162612,1999.55620012756,1949.42447676973,1893.33073116472,1844.68642068162,1808.48133336874
DC20,40-44,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1388.91004664477,1389.48928069685,1387.13793410869,1381.07626741653,1371.66799926641,1368.40973149206,1362.85813825902,1361.28043453099,1361.95808985463,1375.48729788378,1400.91592012816,1425.25568308566,1444.3700852027,1460.7323417924,1466.05860222796,1469.33909203676,1473.75540381479,1483.53599439459,1506.33951091013,1547.63004332691,1596.5317657257,1660.25083806423,1724.69846441969,1780.1418183281,1835.43376095514,1877.29595106543,1906.47707019455,1930.47310703019,1940.74291108144,1919.73907029424
DC20,45-49,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1257.325372982,1246.58128959074,1231.90102069092,1217.85741716674,1207.29286440786,1205.35075272512,1208.65674434005,1212.41218112556,1216.57721522913,1222.18080123812,1230.97191871717,1238.70108040653,1251.00587162152,1265.61631981074,1290.26848095181,1325.41469713787,1359.54350013606,1388.49061224077,1416.32977658294,1427.6597763157,1432.49695883163,1438.62943892198,1449.59182426209,1474.65904423489,1523.39574516314,1578.83463710513,1648.10358660948,1719.07088481036,1782.5627715459,1847.61723923089
DC20,50-54,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1063.23741257998,1083.41667232401,1099.34084043681,1107.13582866953,1104.76728502809,1099.82479358705,1092.48791019866,1083.99787475844,1078.87907556984,1080.29208225117,1089.21517657713,1102.74204174154,1116.94756705093,1130.88940894517,1145.04345274661,1162.55493537245,1178.71725967251,1197.25195292609,1217.99421593107,1242.14347329669,1279.65090511608,1317.61539692437,1349.96479164964,1379.6888301193,1397.43139097385,1409.8702849191,1421.77305013425,1436.87112735592,1464.51327036122,1516.08009752792
DC20,55-59,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,882.177137655859,890.87407320209,898.496448314676,907.346685632583,918.874646792566,934.940667233009,946.834755206825,956.200225319653,961.323831681356,960.926832626856,957.802844961743,953.433373384834,948.455125338145,945.66481389931,947.349701667691,954.064169168753,963.887865044196,973.650573614633,983.729517042888,987.016858805614,995.027225232721,1004.62740471291,1017.53327719859,1033.28622503551,1056.31676933748,1085.7105750976,1113.90913565997,1137.37458723478,1158.23887013721,1168.98003917808
DC20,60-64,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,706.554050359261,710.628498023072,717.860565861058,723.747437288845,727.784644150352,732.032043999404,736.181921793711,740.285402962562,746.793121778614,756.751303843145,767.638998819476,775.952174329571,782.813679665399,785.850490366085,783.962592221832,780.331518595621,774.718155471867,767.728902886344,762.169227729101,749.221203749073,747.029990782579,750.918873767826,755.402032355221,760.762114208798,765.809937869947,770.151818471024,774.302445449562,780.590469365798,788.310914983152,801.63079384986
DC20,65-69,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,622.273480689465,612.614054874558,605.717658896234,599.954312616713,594.090022168318,593.192588801425,597.217288689015,603.986076653891,611.213026598049,619.02412739534,623.370344129313,627.5256360242,632.049294890436,638.02553152343,646.164488090494,659.259203370476,669.550025940409,677.552188656216,681.240594187735,668.039323817025,659.409998952808,653.104454480772,647.306561336964,644.452631277602,644.104151293103,645.479037700722,648.344133014242,651.283923355277,654.762736193674,658.841147076832
DC20,70-74,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,462.378545956089,462.461704467201,457.041988705308,450.042891194076,441.899479996119,434.633788834724,425.698443961822,421.636210888906,422.509263003659,425.797015032226,432.021521551384,438.408144495309,443.401101059261,446.059732090261,447.884033220531,454.073620898716,460.029638985004,466.709352127571,474.262818692119,471.976112897338,481.903110935318,491.921132781944,498.4354665962,500.961630868802,499.048356423968,497.069192333597,493.730704338066,489.89345069776,486.942503859211,485.710013289197
DC20,75+,Male,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,388.568401227488,393.702668504114,402.92566075133,416.582582333955,434.094932503528,456.353324216667,476.926449577099,490.696136233457,500.585644820317,504.128522313029,501.953745092321,502.926568549309,508.347665447891,518.08360241139,531.046130736231,553.708540059115,572.873616206163,588.309174084174,604.853687401652,604.04769358717,610.014635761664,623.576442670353,642.607901298162,666.692545663345,693.934902404178,725.128496718551,754.511218573603,781.284471054948,803.881631268729,821.117667505178
DC20,0-4,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3067.13219984714,3031.06558713911,2981.91825502584,2925.44286541715,2871.50301024347,2900.73933112742,2980.32578814853,3065.7374120939,3154.62394518517,3230.29635543404,3255.03489308202,3219.21428293226,3132.87843781896,3003.01985221588,2853.49945483934,2759.13473778645,2708.842268276,2687.70513543841,2691.34971516056,2705.85310453751,2694.99660708398,2648.47276642432,2575.65658608011,2483.13911672105,2385.4069987104,2337.65025973051,2314.29399368835,2312.54978675132,2326.6394656756,2347.90269601345
DC20,5-9,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3301.83343524967,3230.35920269736,3202.28129914257,3187.59655306211,3158.41677288678,3118.76271572728,3080.24028530971,3049.72808196741,3038.39107687601,3060.76117531724,3151.17668658693,3276.57914679354,3392.32966774888,3496.03525728004,3548.02309217279,3545.89417380502,3505.29034714941,3431.0902934067,3330.85442123105,3232.63878625499,3177.4838828477,3153.74985576173,3150.01722050261,3158.18192393833,3160.5906501703,3130.76063596807,3080.42444216513,3016.70233938306,2947.99305557145,2891.02207861578
DC20,10-14,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3791.79471003446,3690.03712824981,3570.57432199626,3466.80752413008,3398.06140982055,3319.81025907134,3260.48917148381,3235.22438143011,3214.89689636386,3182.28770004363,3122.05348989033,3071.68962423934,3046.24334002789,3061.48830901264,3127.41540661544,3233.98074320791,3377.96199593195,3504.92344172874,3603.97897110684,3649.88574951217,3620.47895536731,3564.32466062885,3494.21779914658,3421.70904420416,3364.1544078205,3318.56658931145,3306.45365544134,3310.68668208247,3321.6037084559,3330.057998146
DC20,15-19,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,3632.83754337787,3682.24138482872,3738.40192254313,3772.84711375022,3739.64882904463,3637.27824282411,3514.40192979468,3387.52124153126,3293.93524812754,3239.56310432332,3152.83788795122,3082.14797211427,3050.03959208732,3026.08911792721,2998.61978549529,2924.24905969705,2855.66636378481,2822.70462706532,2841.42770667046,2910.41471678173,2997.69309165435,3114.54835402507,3217.41603477503,3299.35930893788,3340.62472072926,3296.21128450646,3226.14957600806,3154.84439828358,3095.01044565354,3053.74182835213
DC20,20-24,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,2620.89360786484,2660.35187162847,2701.91483915807,2743.23489449072,2796.94900985669,2845.65380470217,2890.95760022091,2924.31444139231,2926.31964235353,2872.55189353421,2814.53406430354,2730.79303846758,2631.28323876269,2541.08011681888,2474.9907780465,2426.48067968204,2379.90309981868,2347.63983815129,2304.12620133397,2246.42493181711,2202.31005578925,2155.92276791526,2126.59679998766,2126.84555552983,2161.9654041782,2246.28263242423,2340.2228386567,2407.69352718753,2445.71118701711,2449.00965284685
DC20,25-29,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,2239.24362592934,2228.12352608309,2205.08315135593,2189.86589084289,2201.78487337706,2263.9591843338,2335.20080563016,2409.63488785674,2466.61121290859,2524.42628891795,2604.97616449178,2682.4739583416,2744.320997531,2768.10808576352,2731.44276304532,2719.16740265139,2680.76937791688,2616.91516404515,2542.92087725893,2469.71804326901,2441.86485022628,2415.39684136578,2397.68135854444,2366.39048527678,2320.25359532443,2311.51498412399,2299.74483892529,2297.81301756594,2316.92214810878,2361.30368530528
DC20,30-34,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1976.33093068946,1990.33652052994,2007.48624671935,2019.97779974878,2024.75096630222,2020.2906591603,1997.59292583276,1987.13413233454,1992.52544074429,2023.34998031506,2071.15340759663,2128.3352894751,2192.39099395877,2256.48976211157,2322.80319358101,2377.10006698355,2433.56364146875,2487.99125749751,2519.24721675294,2491.97843747975,2451.43159484217,2393.27425527442,2325.51605678341,2266.86539963594,2221.15235877596,2181.2921647583,2148.21244689968,2134.54036288347,2120.61981186056,2097.37848110035
DC20,35-39,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1862.2039350996,1850.28943082164,1837.48464475521,1822.03165233019,1809.13515689895,1810.65582920809,1830.96365344734,1864.05741199769,1894.74731948024,1924.80230905847,1949.71473638791,1957.2954761021,1966.8378017723,1988.27565365379,2036.33897613401,2102.33395051243,2177.00447937144,2253.54933808373,2326.05200848295,2397.66264757454,2456.92314621892,2517.50916485674,2573.5981628248,2608.00949292702,2594.70700523899,2572.31445945898,2530.41613310801,2474.54763531862,2424.64432146215,2390.45218482623
DC20,40-44,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1666.90935413021,1664.94679786707,1658.56474497475,1648.69291847458,1633.30899417313,1618.06098543935,1599.4991163041,1587.51058242581,1577.88594651598,1575.86929512768,1592.96716139024,1628.55710043485,1668.71311969221,1704.43013954015,1736.87605565642,1763.97873315111,1773.48929380702,1782.43091079768,1801.36872442238,1838.64297164707,1891.33124346193,1948.835894609,2005.75412317688,2059.88364314353,2117.18836983099,2172.83562488778,2227.91135230021,2277.11115242632,2305.78207361828,2291.73306787635
DC20,45-49,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1488.04564337913,1488.26432277827,1477.42728325215,1462.86008786008,1449.51399938534,1458.95535000089,1463.97916024647,1469.21198164313,1476.52531607831,1483.117788619,1491.22181896898,1499.30040605597,1511.43303416568,1524.75836911417,1544.29477296588,1577.59032288826,1628.64590290817,1683.86844341883,1735.77955076265,1779.45354273712,1816.65558802874,1836.48400956567,1855.55973443289,1885.31201525055,1937.15474755955,2011.11615446006,2091.54479053629,2172.69618833148,2251.80244613911,2334.74829963453
DC20,50-54,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1301.46380394938,1319.63289725672,1339.54272915389,1350.17094715622,1351.58489634525,1353.31290948087,1355.72389025842,1353.78321160536,1355.4420915464,1361.14814314432,1380.36513729782,1396.73068191589,1413.52774161003,1432.35110899799,1451.5015661866,1467.2657997962,1483.30609183848,1503.03528910925,1525.36846735127,1548.7805990784,1582.98803477125,1636.79295699517,1695.4922136338,1751.3301703005,1802.97688159194,1847.83357271221,1876.58202977791,1907.05095518513,1950.42616853482,2018.18917800815
DC20,55-59,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,1151.28232568516,1175.55166138079,1188.78291168128,1196.7833866032,1202.17964435022,1210.39551360395,1213.79167673793,1220.67320353999,1225.44419234589,1226.18187608128,1224.50500112598,1224.27430070283,1218.14873761265,1212.25404380958,1209.05496321647,1218.00780152125,1224.18055878478,1230.01649939679,1237.78293502699,1239.4796081556,1239.13144949828,1241.46812626866,1246.62607883557,1253.91609459362,1266.12429168537,1287.02754942767,1321.79682921046,1358.94317330651,1392.92269640991,1424.45138793576
DC20,60-64,Female,FS - Fezile Dabi District Municipality (DC20),FS205 : Mafube,FS205,FS,DC20,885.50447577803,908.0827054263,942.655786237589,975.891661563672,1003.46397265381,1029.97268208954,1047.77990504403,1056.06261454525,1065.03212618898,1074.04107343249,1083.91546409067,1089.82902432552,1098.33919998769,1102.20613503407,1101.14571481721,1096.01410231875,1092.76506814493,1085.10690344445,1078.4746527158,1063.68827528615,1061.82467403273,1061.13426448249,1061.35792842929,1064.68284355362,1068.49831352091,1067.82718909904,1067.73751073128,1069.85813061508,1073.79675350686,1082.0615093855
